SAC Flow-T,,SAC Flow-G,,FlowRL,,DIME,,QSM,,SAC,,PPO,,MaxEntDP,,,,TD3,,Crossq,,SMPO,,,,QVPO,,,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,MIN,MAX,X,Y,X,Y,X,Y,MIN,MAX,X,Y,MIN,MAX
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6105,26882.51563,26882.51563,26882.51563
,,,,,,,,,,,,,,,,,,,,,,,,,,0.611,19803.22656,19803.22656,19803.22656
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6115,1738.918213,1738.918213,1738.918213
,,,,,,,,,,,,,,,,,,,,,,,,,,0.612,4754.608398,4754.608398,4754.608398
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6125,14381.5498,14381.5498,14381.5498
,,,,,,,,,,,,,,,,,,,,,,,,,,0.613,1787.024048,1787.024048,1787.024048
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6135,1808.292847,1808.292847,1808.292847
,,,,,,,,,,,,,,,,,,,,,,,,,,0.614,31316.21875,31316.21875,31316.21875
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6145,3319.487549,3319.487549,3319.487549
,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,2101.047607,2101.047607,2101.047607
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6155,1442.173462,1442.173462,1442.173462
,,,,,,,,,,,,,,,,,,,,,,,,,,0.616,7508.622559,7508.622559,7508.622559
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6165,5082.584473,5082.584473,5082.584473
,,,,,,,,,,,,,,,,,,,,,,,,,,0.617,19272.2168,19272.2168,19272.2168
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6175,2320.750244,2320.750244,2320.750244
,,,,,,,,,,,,,,,,,,,,,,,,,,0.618,18018.1543,18018.1543,18018.1543
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6185,2070.10498,2070.10498,2070.10498
,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,1229.355591,1229.355591,1229.355591
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6195,6395.952637,6395.952637,6395.952637
,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,2722.101074,2722.101074,2722.101074
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6205,1134.199951,1134.199951,1134.199951
,,,,,,,,,,,,,,,,,,,,,,,,,,0.621,4104.992188,4104.992188,4104.992188
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6215,350.6613464,350.6613464,350.6613464
,,,,,,,,,,,,,,,,,,,,,,,,,,0.622,2818.093262,2818.093262,2818.093262
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6225,3617.358398,3617.358398,3617.358398
,,,,,,,,,,,,,,,,,,,,,,,,,,0.623,24637.68555,24637.68555,24637.68555
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6235,1158.065308,1158.065308,1158.065308
,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,13469.82227,13469.82227,13469.82227
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6245,26911.68164,26911.68164,26911.68164
,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,9152.516602,9152.516602,9152.516602
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6255,19491.49805,19491.49805,19491.49805
,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,15065.00293,15065.00293,15065.00293
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6265,14307.41113,14307.41113,14307.41113
,,,,,,,,,,,,,,,,,,,,,,,,,,0.627,26837.62305,26837.62305,26837.62305
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6275,1180.973755,1180.973755,1180.973755
,,,,,,,,,,,,,,,,,,,,,,,,,,0.628,23179.51367,23179.51367,23179.51367
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6285,2634.20874,2634.20874,2634.20874
,,,,,,,,,,,,,,,,,,,,,,,,,,0.629,23183.15039,23183.15039,23183.15039
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6295,7499.395508,7499.395508,7499.395508
,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,36413.38672,36413.38672,36413.38672
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6305,30486.56641,30486.56641,30486.56641
,,,,,,,,,,,,,,,,,,,,,,,,,,0.631,15840.96094,15840.96094,15840.96094
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6315,15956.28027,15956.28027,15956.28027
,,,,,,,,,,,,,,,,,,,,,,,,,,0.632,27922.88086,27922.88086,27922.88086
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6325,26216.79883,26216.79883,26216.79883
,,,,,,,,,,,,,,,,,,,,,,,,,,0.633,34011,34011,34011
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6335,6588.908203,6588.908203,6588.908203
,,,,,,,,,,,,,,,,,,,,,,,,,,0.634,15614.49316,15614.49316,15614.49316
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6345,25926.38086,25926.38086,25926.38086
,,,,,,,,,,,,,,,,,,,,,,,,,,0.635,3260.779541,3260.779541,3260.779541
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6355,2046.699341,2046.699341,2046.699341
,,,,,,,,,,,,,,,,,,,,,,,,,,0.636,31973.55273,31973.55273,31973.55273
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6365,32431.91211,32431.91211,32431.91211
,,,,,,,,,,,,,,,,,,,,,,,,,,0.637,35208.4375,35208.4375,35208.4375
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6375,30525.67773,30525.67773,30525.67773
,,,,,,,,,,,,,,,,,,,,,,,,,,0.638,10825.87109,10825.87109,10825.87109
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6385,26448.23828,26448.23828,26448.23828
,,,,,,,,,,,,,,,,,,,,,,,,,,0.639,11887.50977,11887.50977,11887.50977
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6395,33338.15234,33338.15234,33338.15234
,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,3168.668945,3168.668945,3168.668945
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6405,1500.05188,1500.05188,1500.05188
,,,,,,,,,,,,,,,,,,,,,,,,,,0.641,4716.780273,4716.780273,4716.780273
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6415,8957.615234,8957.615234,8957.615234
,,,,,,,,,,,,,,,,,,,,,,,,,,0.642,6496.436523,6496.436523,6496.436523
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6425,11083.42383,11083.42383,11083.42383
,,,,,,,,,,,,,,,,,,,,,,,,,,0.643,2210.616455,2210.616455,2210.616455
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6435,1756.689697,1756.689697,1756.689697
,,,,,,,,,,,,,,,,,,,,,,,,,,0.644,3135.377686,3135.377686,3135.377686
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6445,4152.15918,4152.15918,4152.15918
,,,,,,,,,,,,,,,,,,,,,,,,,,0.645,2195.276855,2195.276855,2195.276855
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6455,519.4921265,519.4921265,519.4921265
,,,,,,,,,,,,,,,,,,,,,,,,,,0.646,2225.477295,2225.477295,2225.477295
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6465,11555.86523,11555.86523,11555.86523
,,,,,,,,,,,,,,,,,,,,,,,,,,0.647,1183.695313,1183.695313,1183.695313
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6475,6226.963867,6226.963867,6226.963867
,,,,,,,,,,,,,,,,,,,,,,,,,,0.648,1357.902466,1357.902466,1357.902466
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6485,6508.573242,6508.573242,6508.573242
,,,,,,,,,,,,,,,,,,,,,,,,,,0.649,3277.313965,3277.313965,3277.313965
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6495,2798.736328,2798.736328,2798.736328
,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,23544.77539,23544.77539,23544.77539
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6505,2657.866455,2657.866455,2657.866455
,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,4069.199707,4069.199707,4069.199707
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6515,10186.06641,10186.06641,10186.06641
,,,,,,,,,,,,,,,,,,,,,,,,,,0.652,1418.280396,1418.280396,1418.280396
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6525,3339.18457,3339.18457,3339.18457
,,,,,,,,,,,,,,,,,,,,,,,,,,0.653,20147.71289,20147.71289,20147.71289
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6535,2238.711426,2238.711426,2238.711426
,,,,,,,,,,,,,,,,,,,,,,,,,,0.654,160.6730347,160.6730347,160.6730347
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6545,638.4927979,638.4927979,638.4927979
,,,,,,,,,,,,,,,,,,,,,,,,,,0.655,838.6952515,838.6952515,838.6952515
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6555,2398.602539,2398.602539,2398.602539
,,,,,,,,,,,,,,,,,,,,,,,,,,0.656,319.7848206,319.7848206,319.7848206
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6565,1797.253296,1797.253296,1797.253296
,,,,,,,,,,,,,,,,,,,,,,,,,,0.657,619.9247437,619.9247437,619.9247437
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6575,5537.777344,5537.777344,5537.777344
,,,,,,,,,,,,,,,,,,,,,,,,,,0.658,8977.058594,8977.058594,8977.058594
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6585,7492.703125,7492.703125,7492.703125
,,,,,,,,,,,,,,,,,,,,,,,,,,0.659,7139.77832,7139.77832,7139.77832
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6595,14311.53125,14311.53125,14311.53125
,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,15582.90625,15582.90625,15582.90625
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6605,6065.581055,6065.581055,6065.581055
,,,,,,,,,,,,,,,,,,,,,,,,,,0.661,1868.128296,1868.128296,1868.128296
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6615,1986.880371,1986.880371,1986.880371
,,,,,,,,,,,,,,,,,,,,,,,,,,0.662,5583.424316,5583.424316,5583.424316
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6625,4317.545898,4317.545898,4317.545898
,,,,,,,,,,,,,,,,,,,,,,,,,,0.663,7064.021973,7064.021973,7064.021973
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635,2241.720215,2241.720215,2241.720215
,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,3620.869385,3620.869385,3620.869385
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6645,4121.96875,4121.96875,4121.96875
,,,,,,,,,,,,,,,,,,,,,,,,,,0.665,2676.020508,2676.020508,2676.020508
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6655,4433.498047,4433.498047,4433.498047
,,,,,,,,,,,,,,,,,,,,,,,,,,0.666,12135.37012,12135.37012,12135.37012
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6665,9258.042969,9258.042969,9258.042969
,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,5511.251465,5511.251465,5511.251465
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6675,3193.351074,3193.351074,3193.351074
,,,,,,,,,,,,,,,,,,,,,,,,,,0.668,13854.29004,13854.29004,13854.29004
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6685,3275.449707,3275.449707,3275.449707
,,,,,,,,,,,,,,,,,,,,,,,,,,0.669,8040.564453,8040.564453,8040.564453
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6695,20997.14844,20997.14844,20997.14844
,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,965.9231567,965.9231567,965.9231567
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6705,20471.21875,20471.21875,20471.21875
,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,15308.46191,15308.46191,15308.46191
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6715,7622.220703,7622.220703,7622.220703
,,,,,,,,,,,,,,,,,,,,,,,,,,0.672,9851.147461,9851.147461,9851.147461
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6725,1125.020752,1125.020752,1125.020752
,,,,,,,,,,,,,,,,,,,,,,,,,,0.673,31047.42383,31047.42383,31047.42383
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6735,2698.098389,2698.098389,2698.098389
,,,,,,,,,,,,,,,,,,,,,,,,,,0.674,7471.213379,7471.213379,7471.213379
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6745,4882.915039,4882.915039,4882.915039
,,,,,,,,,,,,,,,,,,,,,,,,,,0.675,1361.028687,1361.028687,1361.028687
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6755,873.4874878,873.4874878,873.4874878
,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,1593.526855,1593.526855,1593.526855
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6765,4377.510254,4377.510254,4377.510254
,,,,,,,,,,,,,,,,,,,,,,,,,,0.677,32463.34375,32463.34375,32463.34375
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6775,36246.84375,36246.84375,36246.84375
,,,,,,,,,,,,,,,,,,,,,,,,,,0.678,3333.269531,3333.269531,3333.269531
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6785,34969.44141,34969.44141,34969.44141
,,,,,,,,,,,,,,,,,,,,,,,,,,0.679,11778.3291,11778.3291,11778.3291
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6795,20115.52148,20115.52148,20115.52148
,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,7427.417969,7427.417969,7427.417969
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6805,23605.96484,23605.96484,23605.96484
,,,,,,,,,,,,,,,,,,,,,,,,,,0.681,23466.22656,23466.22656,23466.22656
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6815,23009.91406,23009.91406,23009.91406
,,,,,,,,,,,,,,,,,,,,,,,,,,0.682,24437.30078,24437.30078,24437.30078
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6825,21050.45898,21050.45898,21050.45898
,,,,,,,,,,,,,,,,,,,,,,,,,,0.683,29633.40625,29633.40625,29633.40625
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6835,30077.55078,30077.55078,30077.55078
,,,,,,,,,,,,,,,,,,,,,,,,,,0.684,11580.625,11580.625,11580.625
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6845,20030.03125,20030.03125,20030.03125
,,,,,,,,,,,,,,,,,,,,,,,,,,0.685,27696.69141,27696.69141,27696.69141
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6855,5436.255859,5436.255859,5436.255859
,,,,,,,,,,,,,,,,,,,,,,,,,,0.686,10005.86035,10005.86035,10005.86035
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6865,6394.78125,6394.78125,6394.78125
,,,,,,,,,,,,,,,,,,,,,,,,,,0.687,13901.54102,13901.54102,13901.54102
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,22127.42773,22127.42773,22127.42773
,,,,,,,,,,,,,,,,,,,,,,,,,,0.688,18306.6875,18306.6875,18306.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6885,3684.291504,3684.291504,3684.291504
,,,,,,,,,,,,,,,,,,,,,,,,,,0.689,31348.08594,31348.08594,31348.08594
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6895,24955.55273,24955.55273,24955.55273
,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,32942.52734,32942.52734,32942.52734
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6905,6716.472656,6716.472656,6716.472656
,,,,,,,,,,,,,,,,,,,,,,,,,,0.691,1306.404419,1306.404419,1306.404419
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6915,19759.57031,19759.57031,19759.57031
,,,,,,,,,,,,,,,,,,,,,,,,,,0.692,7509.44873,7509.44873,7509.44873
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6925,15154.63281,15154.63281,15154.63281
,,,,,,,,,,,,,,,,,,,,,,,,,,0.693,17874.24219,17874.24219,17874.24219
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6935,6217.330566,6217.330566,6217.330566
,,,,,,,,,,,,,,,,,,,,,,,,,,0.694,10363.26074,10363.26074,10363.26074
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6945,4378.245605,4378.245605,4378.245605
,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,23012.71094,23012.71094,23012.71094
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6955,33820.69531,33820.69531,33820.69531
,,,,,,,,,,,,,,,,,,,,,,,,,,0.696,26899.27734,26899.27734,26899.27734
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6965,24951.94141,24951.94141,24951.94141
,,,,,,,,,,,,,,,,,,,,,,,,,,0.697,13318.52637,13318.52637,13318.52637
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6975,18054.14258,18054.14258,18054.14258
,,,,,,,,,,,,,,,,,,,,,,,,,,0.698,11297.41211,11297.41211,11297.41211
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6985,30886.9707,30886.9707,30886.9707
,,,,,,,,,,,,,,,,,,,,,,,,,,0.699,9164.713867,9164.713867,9164.713867
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6995,13671.82422,13671.82422,13671.82422
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,8991.412109,8991.412109,8991.412109
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7005,21152.54102,21152.54102,21152.54102
,,,,,,,,,,,,,,,,,,,,,,,,,,0.701,22035.13672,22035.13672,22035.13672
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7015,19776.97461,19776.97461,19776.97461
,,,,,,,,,,,,,,,,,,,,,,,,,,0.702,19957.61523,19957.61523,19957.61523
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7025,814.5168457,814.5168457,814.5168457
,,,,,,,,,,,,,,,,,,,,,,,,,,0.703,19144.72461,19144.72461,19144.72461
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7035,8264.15332,8264.15332,8264.15332
,,,,,,,,,,,,,,,,,,,,,,,,,,0.704,2356.211182,2356.211182,2356.211182
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7045,379.4206543,379.4206543,379.4206543
,,,,,,,,,,,,,,,,,,,,,,,,,,0.705,7365.036621,7365.036621,7365.036621
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7055,11395.20703,11395.20703,11395.20703
,,,,,,,,,,,,,,,,,,,,,,,,,,0.706,5615.229004,5615.229004,5615.229004
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7065,1271.645386,1271.645386,1271.645386
,,,,,,,,,,,,,,,,,,,,,,,,,,0.707,30446.73828,30446.73828,30446.73828
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7075,3145.568604,3145.568604,3145.568604
,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,8191.318359,8191.318359,8191.318359
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7085,3114.550537,3114.550537,3114.550537
,,,,,,,,,,,,,,,,,,,,,,,,,,0.709,18233.19141,18233.19141,18233.19141
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7095,2652.764404,2652.764404,2652.764404
,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,27571.83789,27571.83789,27571.83789
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7105,242.0375519,242.0375519,242.0375519
,,,,,,,,,,,,,,,,,,,,,,,,,,0.711,484.1535339,484.1535339,484.1535339
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7115,5169.998047,5169.998047,5169.998047
,,,,,,,,,,,,,,,,,,,,,,,,,,0.712,31189.19727,31189.19727,31189.19727
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7125,34339.76953,34339.76953,34339.76953
,,,,,,,,,,,,,,,,,,,,,,,,,,0.713,1212.656494,1212.656494,1212.656494
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7135,16455.37695,16455.37695,16455.37695
,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,11870.2627,11870.2627,11870.2627
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7145,14417.07715,14417.07715,14417.07715
,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,24985.60352,24985.60352,24985.60352
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7155,18356.97461,18356.97461,18356.97461
,,,,,,,,,,,,,,,,,,,,,,,,,,0.716,11096.54297,11096.54297,11096.54297
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7165,27641.09375,27641.09375,27641.09375
,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,22329.07813,22329.07813,22329.07813
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7175,21535.39844,21535.39844,21535.39844
,,,,,,,,,,,,,,,,,,,,,,,,,,0.718,5693.443359,5693.443359,5693.443359
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7185,26985.4707,26985.4707,26985.4707
,,,,,,,,,,,,,,,,,,,,,,,,,,0.719,827.569458,827.569458,827.569458
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7195,2875.194092,2875.194092,2875.194092
,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,4614.861816,4614.861816,4614.861816
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7205,19043.9375,19043.9375,19043.9375
,,,,,,,,,,,,,,,,,,,,,,,,,,0.721,5874.136719,5874.136719,5874.136719
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7215,3284.254883,3284.254883,3284.254883
,,,,,,,,,,,,,,,,,,,,,,,,,,0.722,376.1163025,376.1163025,376.1163025
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7225,3630.855225,3630.855225,3630.855225
,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,28908.39063,28908.39063,28908.39063
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7235,7249.135254,7249.135254,7249.135254
,,,,,,,,,,,,,,,,,,,,,,,,,,0.724,1217.40918,1217.40918,1217.40918
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7245,1838.61731,1838.61731,1838.61731
,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,5778.123047,5778.123047,5778.123047
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7255,6226.85791,6226.85791,6226.85791
,,,,,,,,,,,,,,,,,,,,,,,,,,0.726,7257.600098,7257.600098,7257.600098
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7265,16695.94336,16695.94336,16695.94336
,,,,,,,,,,,,,,,,,,,,,,,,,,0.727,2249.273438,2249.273438,2249.273438
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7275,19989.31641,19989.31641,19989.31641
,,,,,,,,,,,,,,,,,,,,,,,,,,0.728,5383.155762,5383.155762,5383.155762
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7285,9842.532227,9842.532227,9842.532227
,,,,,,,,,,,,,,,,,,,,,,,,,,0.729,25277.1875,25277.1875,25277.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7295,9534.291016,9534.291016,9534.291016
,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,8879.450195,8879.450195,8879.450195
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7305,26877.60938,26877.60938,26877.60938
,,,,,,,,,,,,,,,,,,,,,,,,,,0.731,2122.317383,2122.317383,2122.317383
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7315,5332.55127,5332.55127,5332.55127
,,,,,,,,,,,,,,,,,,,,,,,,,,0.732,4885.166504,4885.166504,4885.166504
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7325,5218.80127,5218.80127,5218.80127
,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,17909.23047,17909.23047,17909.23047
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7335,3444.853271,3444.853271,3444.853271
,,,,,,,,,,,,,,,,,,,,,,,,,,0.734,2068.515625,2068.515625,2068.515625
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7345,2283.366455,2283.366455,2283.366455
,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,16665.69922,16665.69922,16665.69922
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7355,5964.385742,5964.385742,5964.385742
,,,,,,,,,,,,,,,,,,,,,,,,,,0.736,3655.241699,3655.241699,3655.241699
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7365,3537.701416,3537.701416,3537.701416
,,,,,,,,,,,,,,,,,,,,,,,,,,0.737,21794.18945,21794.18945,21794.18945
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7375,24159.86914,24159.86914,24159.86914
,,,,,,,,,,,,,,,,,,,,,,,,,,0.738,18994.10156,18994.10156,18994.10156
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7385,21273.89453,21273.89453,21273.89453
,,,,,,,,,,,,,,,,,,,,,,,,,,0.739,8582.341797,8582.341797,8582.341797
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7395,10134.11133,10134.11133,10134.11133
,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,13215.93359,13215.93359,13215.93359
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7405,21235.60352,21235.60352,21235.60352
,,,,,,,,,,,,,,,,,,,,,,,,,,0.741,6417.150391,6417.150391,6417.150391
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7415,5599.412109,5599.412109,5599.412109
,,,,,,,,,,,,,,,,,,,,,,,,,,0.742,11053.65332,11053.65332,11053.65332
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7425,11074.31738,11074.31738,11074.31738
,,,,,,,,,,,,,,,,,,,,,,,,,,0.743,18368.5918,18368.5918,18368.5918
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7435,13465.46191,13465.46191,13465.46191
,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,16082.85059,16082.85059,16082.85059
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7445,31824.5918,31824.5918,31824.5918
,,,,,,,,,,,,,,,,,,,,,,,,,,0.745,13799.11719,13799.11719,13799.11719
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7455,13652.13379,13652.13379,13652.13379
,,,,,,,,,,,,,,,,,,,,,,,,,,0.746,25027.2207,25027.2207,25027.2207
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7465,24369.32227,24369.32227,24369.32227
,,,,,,,,,,,,,,,,,,,,,,,,,,0.747,16080.81152,16080.81152,16080.81152
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7475,5726.707031,5726.707031,5726.707031
,,,,,,,,,,,,,,,,,,,,,,,,,,0.748,7709.440918,7709.440918,7709.440918
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7485,19154.11914,19154.11914,19154.11914
,,,,,,,,,,,,,,,,,,,,,,,,,,0.749,676.4221191,676.4221191,676.4221191
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7495,585.4337158,585.4337158,585.4337158
,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,15236.57422,15236.57422,15236.57422
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7505,28023.54492,28023.54492,28023.54492
,,,,,,,,,,,,,,,,,,,,,,,,,,0.751,2975.400146,2975.400146,2975.400146
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7515,12696.75195,12696.75195,12696.75195
,,,,,,,,,,,,,,,,,,,,,,,,,,0.752,26916.96484,26916.96484,26916.96484
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7525,20907.92969,20907.92969,20907.92969
